CS_PropertyID,rev_psf,Rent,leasing_rate,size,City_Market_Rent,stories,age,renovated,class,green_rating,LEED,amenities,Utility_Costs,class_a,class_b
246763,29.45316,31.8,92.62,113352,28.65,6,23,0,A,1,0,0,0.808962754,1,0
246849,18.42516,23.4,78.74,40000,28.12,2,19,0,B,0,0,0,0.809839898,0,1
249413,24.38568,26.4,92.37,100890,28.33,5,21,0,A,0,0,0,0.809839898,1,0
254562,24.399,30,81.33,57822,28.24,5,14,0,A,0,0,1,0.809839898,1,0
233899,21.4119,27.75,77.16,1721242,20.28,71,24,0,A,1,0,1,-0.237235312,1,0
91251,0,9.6,0,71000,20.24,10,77,1,C,0,0,0,-0.240760722,0,0
233981,5.562,12,46.35,203888,20.59,23,98,1,C,0,0,1,-0.240760722,0,0
234027,8.3031,13,63.87,380220,20.4,18,52,0,B,0,0,1,-0.240760722,0,1
119911,7.167,15,47.78,218511,20.52,21,26,1,B,0,0,1,-0.240760722,0,1
233936,14.024802,15.18,92.39,809997,20.15,35,78,0,B,0,0,1,-0.240760722,0,1
233953,11.828532,15.64,75.63,599107,20.06,27,81,1,B,0,0,1,-0.240760722,0,1
234438,4.7088,18,26.16,182018,20.2,15,46,0,B,0,0,1,-0.240760722,0,1
238412,12.196385,18.05,67.57,82568,20.19,10,84,1,B,0,0,1,-0.240760722,0,1
233943,17.360973,18.09,95.97,594595,20.39,29,46,1,A,0,0,1,-0.240760722,1,0
233977,15.36608,19.84,77.45,542458,20.32,24,51,1,B,0,0,1,-0.240760722,0,1
119822,18.1,20,90.5,844000,20.35,35,36,1,A,0,0,1,-0.240760722,1,0
239636,1.99465,20.5,9.73,105145,20.33,8,29,1,B,0,0,1,-0.240760722,0,1
42088,20.575041,21.39,96.19,264885,20.16,20,26,0,B,0,0,1,-0.240760722,0,1
239996,7.7286,22,35.13,70000,20.35,4,79,1,C,0,0,1,-0.240760722,0,0
233966,21.833928,22.38,97.56,837161,20.4,36,4,0,A,0,0,1,-0.240760722,1,0
45249,18.957922,22.51,84.22,116000,20.25,11,87,1,C,0,0,1,-0.240760722,0,0
765114,23.04645,23.5,98.07,500000,20.13,25,79,1,C,0,0,1,-0.240760722,0,0
56248,22.608344,23.57,95.92,664940,20.04,34,32,0,A,0,0,1,-0.240760722,1,0
233935,23.628,24,98.45,993298,20.12,34,35,1,A,0,0,1,-0.240760722,1,0
233921,21.346574,24.02,88.87,1194717,20.53,50,27,0,A,0,0,1,-0.240760722,1,0
233934,23.193072,24.22,95.76,995505,20.57,36,29,1,A,0,0,1,-0.240760722,1,0
246769,18.048249,21.69,83.21,471692,24.89,22,20,0,A,1,0,1,0.808962754,1,0
246806,14,14,100,615647,25.24,33,19,0,A,0,0,1,0.809839898,1,0
260630,0,18.6,0,41000,25.42,2,57,0,B,0,0,0,0.809839898,0,1
110423,16.01856,19.2,83.43,24152,25.2,4,59,1,B,0,0,0,0.809839898,0,1
249199,18.512316,20.97,88.28,1028852,25.15,62,33,1,A,0,0,1,0.809839898,1,0
249220,21.364314,22.83,93.58,915316,25.44,41,22,1,A,0,0,1,0.809839898,1,0
249291,12.603717,23.31,54.07,349213,25.36,21,47,1,A,0,0,1,0.809839898,1,0
115514,15.1248,24,63.02,29823,24.98,5,76,1,B,0,0,1,0.809839898,0,1
249410,20.9064,24,87.11,160000,24.91,15,55,1,A,0,0,1,0.809839898,1,0
42209,23.403204,24.86,94.14,458149,25.1,25,15,0,A,0,0,0,0.809839898,1,0
249299,21.962178,25.34,86.67,377400,24.98,12,81,1,A,0,0,1,0.809839898,1,0
249273,24.802956,25.66,96.66,213079,25.07,18,34,0,A,0,0,1,0.809839898,1,0
26995,23.154397,25.69,90.13,281000,25.18,19,21,0,A,0,0,1,0.809839898,1,0
254428,13.7436,26,52.86,35086,25.54,3,49,0,B,0,0,0,0.809839898,0,1
249290,20.788841,26.69,77.89,113070,25.42,12,81,1,B,0,0,1,0.809839898,0,1
249265,23.18525,27.5,84.31,126700,25.25,12,22,0,A,0,0,0,0.809839898,1,0
249188,26.182848,29.76,87.98,678500,25.07,33,34,1,A,0,0,1,0.809839898,1,0
249190,21.070005,30.47,69.15,74141,25.11,7,41,0,A,0,0,0,0.809839898,1,0
248955,28.677,33,86.9,278900,25.19,24,18,0,A,0,0,1,0.809839898,1,0
246888,33.35522,37.99,87.8,143491,24.78,17,42,1,B,0,0,1,0.809839898,0,1
1326604,2.98,2.98,100,259317,19.65,21,29,1,B,0,0,0,3.890291816,0,1
1369881,6.011582,14.57,41.26,25148,19.25,3,111,1,C,0,0,0,3.890291816,0,0
5737391,15,15,100,153966,19.39,25,37,0,A,0,0,0,3.890291816,1,0
5521767,15.622296,15.92,98.13,325000,19.38,31,14,0,A,0,0,0,3.890291816,1,0
5625732,15.95214,16.2,98.47,66380,19.56,9,32,0,B,0,0,0,3.890291816,0,1
5768846,0,17.4,0,6452,19.63,5,31,0,C,0,0,0,3.890291816,0,0
1377346,14.933088,18.24,81.87,275408,19.78,30,14,0,A,0,0,0,3.890291816,1,0
1440533,15.042762,19.39,77.58,84180,19.65,8,28,0,A,0,0,0,3.890291816,1,0
1395373,19.17858,19.61,97.8,201241,19.35,24,18,0,A,0,0,0,3.890291816,1,0
1380540,19.51488,19.8,98.56,186138,19.17,25,13,0,A,0,0,0,3.890291816,1,0
1386436,20.4,20.4,100,355802,18.92,20,35,1,A,0,0,0,3.890291816,1,0
1453932,13.706114,20.62,66.47,99175,19.71,8,19,0,A,0,0,0,3.890291816,1,0
1176923,19.29533,20.77,92.9,477045,19.77,20,38,0,A,0,0,1,3.890291816,1,0
1380142,20.9664,24,87.36,105332,19.52,10,42,0,B,0,0,1,3.890291816,0,1
233985,15.05168,17.8,84.56,371192,18.07,23,60,1,B,1,0,1,-0.237235312,0,1
23293,0,9,0,90000,17.78,16,59,0,C,0,0,0,-0.240760722,0,0
91251,0,9.6,0,71000,18.12,10,77,1,C,0,0,0,-0.240760722,0,0
233981,5.562,12,46.35,203888,17.99,23,98,1,C,0,0,1,-0.240760722,0,0
234027,8.3031,13,63.87,380220,17.97,18,52,0,B,0,0,1,-0.240760722,0,1
119911,7.167,15,47.78,218511,18.2,21,26,1,B,0,0,1,-0.240760722,0,1
233995,14.05098,15.06,93.3,507247,17.89,21,52,1,B,0,0,1,-0.240760722,0,1
233936,14.024802,15.18,92.39,809997,18.42,35,78,0,B,0,0,1,-0.240760722,0,1
233953,11.828532,15.64,75.63,599107,18.31,27,81,1,B,0,0,1,-0.240760722,0,1
233968,13.949928,15.66,89.08,795115,17.85,25,24,1,A,0,0,1,-0.240760722,1,0
237400,14.3248,16,89.53,92277,18.11,10,93,0,C,0,0,1,-0.240760722,0,0
234438,4.7088,18,26.16,182018,18.48,15,46,0,B,0,0,1,-0.240760722,0,1
238412,12.196385,18.05,67.57,82568,18.07,10,84,1,B,0,0,1,-0.240760722,0,1
233943,17.360973,18.09,95.97,594595,18.05,29,46,1,A,0,0,1,-0.240760722,1,0
233977,15.36608,19.84,77.45,542458,17.89,24,51,1,B,0,0,1,-0.240760722,0,1
119822,18.1,20,90.5,844000,18.17,35,36,1,A,0,0,1,-0.240760722,1,0
239636,1.99465,20.5,9.73,105145,18.18,8,29,1,B,0,0,1,-0.240760722,0,1
234056,18.275112,20.52,89.06,674246,17.78,16,24,0,B,0,0,1,-0.240760722,0,1
42088,20.575041,21.39,96.19,264885,17.95,20,26,0,B,0,0,1,-0.240760722,0,1
233966,21.833928,22.38,97.56,837161,17.85,36,4,0,A,0,0,1,-0.240760722,1,0
45249,18.957922,22.51,84.22,116000,18.01,11,87,1,C,0,0,1,-0.240760722,0,0
765114,23.04645,23.5,98.07,500000,18.2,25,79,1,C,0,0,1,-0.240760722,0,0
56248,22.608344,23.57,95.92,664940,18.29,34,32,0,A,0,0,1,-0.240760722,1,0
233923,22.476,24,93.65,1333312,17.73,49,27,0,A,0,0,1,-0.240760722,1,0
233918,23.079375,24.75,93.25,1247061,17.78,51,25,1,A,0,0,1,-0.240760722,1,0
320422,40.9458,42,97.49,1203065,38.74,48,25,1,A,1,0,1,0.808962754,1,0
320796,19.385865,22.95,84.47,23534,38.77,5,90,0,C,0,0,0,0.809839898,0,0
320406,20.3475,25,81.39,233654,38.41,28,77,1,B,0,0,0,0.809839898,0,1
36158,27.135595,30.37,89.35,128838,38.74,14,94,1,B,0,0,0,0.809839898,0,1
320847,26.99865,31.5,85.71,19600,38.63,6,82,1,C,0,0,0,0.809839898,0,0
320439,29.49478,31.99,92.2,106000,38.75,11,94,1,B,0,0,0,0.809839898,0,1
42661,28.0832,32,87.76,58383,38.53,7,99,1,B,0,0,0,0.809839898,0,1
320434,32.713678,34.18,95.71,711000,38.52,48,21,0,A,0,0,0,0.809839898,1,0
320432,30.5187,34.5,88.46,89927,38.69,11,85,1,B,0,0,0,0.809839898,0,1
320362,32.466,35,92.76,151942,39.03,7,83,1,B,0,0,0,0.809839898,0,1
320845,27.755,35,79.3,51086,38.67,16,81,1,B,0,0,0,0.809839898,0,1
320428,34.463104,36.14,95.36,51051,38.75,6,93,1,B,0,0,0,0.809839898,0,1
320426,33.5844,38,88.38,240546,38.56,17,27,0,A,0,0,1,0.809839898,1,0
320630,31.578,38,83.1,623352,38.65,38,28,0,A,0,0,1,0.809839898,1,0
87648,16.449048,39.56,41.58,180000,38.88,14,99,1,B,0,0,0,0.809839898,0,1
320364,13.877208,39.74,34.92,27000,38.89,3,100,1,B,0,0,0,0.809839898,0,1
320431,42,42,100,51376,38.45,11,99,1,B,0,0,1,0.809839898,0,1
320405,43,43,100,303645,38.98,18,48,1,A,0,0,1,0.809839898,1,0
320618,28.851108,43.01,67.08,249918,38.64,22,17,0,A,0,0,0,0.809839898,1,0
320420,42.2356,44,95.99,655173,38.88,37,35,0,A,0,0,1,0.809839898,1,0
320628,41.364,45,91.92,220000,38.75,26,21,0,A,0,0,1,0.809839898,1,0
320472,47.75,50,95.5,934764,39.2,40,25,0,A,0,0,1,0.809839898,1,0
48100,42.639084,50.04,85.21,273084,38.75,13,48,1,A,0,0,1,0.809839898,1,0
320469,46.084365,50.67,90.95,818711,38.72,41,36,0,A,0,0,1,0.809839898,1,0
44565,66.081848,68.21,96.88,137011,38.54,16,40,0,B,0,0,1,0.809839898,0,1
320622,68.921244,74.76,92.19,883778,38.76,42,31,0,A,0,0,1,0.809839898,1,0
333792,40.807,43,94.9,85115,36.56,4,5,0,A,1,0,0,0.808962754,1,0
333655,24.735,30,82.45,82511,36.37,9,39,0,B,0,0,0,0.809839898,0,1
333618,33.62544,34.2,98.32,69043,36.57,7,39,1,B,0,0,0,0.809839898,0,1
479412,32.671548,32.76,99.73,887079,19.52,40,33,1,A,1,0,1,-1.133912171,1,0
479402,9.319,10,93.19,88993,19.62,5,79,1,B,0,0,0,-1.132425259,0,1
479433,10.5516,13.5,78.16,25184,19.7,2,57,1,B,0,0,0,-1.132425259,0,1
479420,12.61104,15.6,80.84,22400,19.51,7,82,1,C,0,0,0,-1.132425259,0,0
502638,14.6047,17,85.91,30520,19.3,3,77,1,B,0,0,0,-1.132425259,0,1
479416,18.71415,19.5,95.97,210426,19.78,17,45,1,A,0,0,0,-1.132425259,1,0
479418,15.5025,19.5,79.5,172385,19.75,17,83,1,B,0,0,1,-1.132425259,0,1
479452,17.787069,19.77,89.97,163742,19.75,16,50,0,B,0,0,1,-1.132425259,0,1
479413,21.8152,22,99.16,529817,19.47,20,24,1,A,0,0,1,-1.132425259,1,0
479473,21.3114,22,96.87,475043,19.76,23,21,1,A,0,0,1,-1.132425259,1,0
479447,21.849345,22.05,99.09,716000,19.84,30,36,0,B,0,0,1,-1.132425259,0,1
479436,27.5828,28,98.51,625026,19.86,27,26,1,A,0,0,1,-1.132425259,1,0
479410,18.585492,29.14,63.78,23294,19.39,2,93,1,C,0,0,1,-1.132425259,0,0
717047,20.450625,25.17,81.25,315133,20.66,20,25,0,A,1,0,1,-1.283597492,1,0
717151,13.421942,15.01,89.42,33030,20.6,6,98,1,C,0,0,1,-1.278908542,0,0
716918,16.557733,18.31,90.43,26145,20.85,5,117,1,C,0,0,0,-1.278908542,0,0
743307,15.2904,18.4,83.1,93947,20.64,5,43,0,B,0,0,1,-1.278908542,0,1
716934,18.339552,18.48,99.24,140000,20.48,10,55,0,B,0,0,1,-1.278908542,0,1
717077,18.5022,19,97.38,491528,20.66,30,23,0,A,0,0,1,-1.278908542,1,0
716916,18.20399,19.15,95.06,202200,20.76,11,36,1,A,0,0,0,-1.278908542,1,0
716881,15.53858,19.85,78.28,17645,20.82,4,113,1,C,0,0,0,-1.278908542,0,0
716966,16.907625,19.95,84.75,59000,20.14,4,131,1,B,0,0,1,-1.278908542,0,1
716981,20.251348,20.39,99.32,253000,20.44,15,27,1,A,0,0,1,-1.278908542,1,0
716922,19.314493,21.01,91.93,67869,20.76,9,97,1,B,0,0,0,-1.278908542,0,1
717090,18.9772,22,86.26,49060,20.6,6,25,0,B,0,0,1,-1.278908542,0,1
717149,23.709285,23.85,99.41,429499,20.58,17,30,0,A,0,0,1,-1.278908542,1,0
717099,22.7256,24,94.69,283000,20.74,16,17,0,A,0,0,0,-1.278908542,1,0
717108,23.753049,24.27,97.87,451058,20.53,29,36,0,A,0,0,0,-1.278908542,1,0
716915,24.385944,26.02,93.72,273198,20.41,19,33,1,A,0,0,1,-1.278908542,1,0
716907,22.81104,26.28,86.8,355705,20.48,35,23,0,A,0,0,1,-1.278908542,1,0
717136,25.617561,26.71,95.91,694000,20.28,38,35,0,A,0,0,0,-1.278908542,1,0
716885,25.0938,27,92.94,328346,20.76,19,20,0,A,0,0,1,-1.278908542,1,0
313233,25.07244,25.8,97.18,324341,24.82,25,44,1,C,1,0,1,0.808962754,0,0
313296,16.76025,19.1,87.75,79670,25.04,6,78,1,B,0,0,0,0.809839898,0,1
103311,19.8,19.8,100,8963,25.13,1,45,1,C,0,0,0,0.809839898,0,0
313380,18.67536,19.8,94.32,29922,24.86,3,24,0,C,0,0,0,0.809839898,0,0
350252,9.54312,20.4,46.78,20000,25.26,4,47,0,C,0,0,0,0.809839898,0,0
352799,18.9312,20.4,92.8,16670,24.96,4,57,0,C,0,0,0,0.809839898,0,0
313253,10.487324,22.06,47.54,81273,25.07,12,80,0,C,0,0,0,0.809839898,0,0
313238,20.333244,23.42,86.82,177725,24.82,23,44,1,B,0,0,0,0.809839898,0,1
365017,22.8072,24,95.03,15000,24.87,3,27,0,C,0,0,0,0.809839898,0,0
624505,21.58565,24.74,87.25,40000,24.71,4,47,0,B,0,0,0,0.809839898,0,1
114699,24.73632,25.2,98.16,24500,24.94,4,119,1,B,0,0,1,0.809839898,0,1
313297,19.552546,25.87,75.58,110400,24.77,6,95,1,C,0,0,0,0.809839898,0,0
35335,25.8192,26.4,97.8,38325,25,4,111,1,B,0,0,0,0.809839898,0,1
313242,18.43023,27.95,65.94,277000,25.35,20,25,0,B,0,0,0,0.809839898,0,1
313254,22.89072,30.9,74.08,223475,24.79,14,82,1,B,0,0,1,0.809839898,0,1
313239,27.637032,31.42,87.96,447159,25.22,22,38,1,A,0,0,0,0.809839898,1,0
596446,37.881,45,84.18,48161,25.09,4,62,1,B,0,0,0,0.809839898,0,1
246786,44.919,45,99.82,605657,41.97,26,35,1,A,1,0,1,0.808962754,1,0
247390,22.85855,31.97,71.5,484154,42.14,21,37,0,A,0,0,1,0.809839898,1,0
27050,31.548,33,95.6,50000,41.9,4,42,1,B,0,0,0,0.809839898,0,1
247343,33.03,36,91.75,280500,42.38,14,44,0,A,0,0,1,0.809839898,1,0
247386,38.606328,39.33,98.16,311400,42.18,15,37,1,A,0,0,1,0.809839898,1,0
254039,23.8014,42,56.67,12000,42.14,3,16,0,B,0,0,0,0.809839898,0,1
42171,46.8,48,97.5,450000,42.57,23,25,0,A,0,0,1,0.809839898,1,0
247400,47.866377,49.69,96.33,492139,41.41,20,39,1,A,0,0,1,0.809839898,1,0
42172,89.6744,91.04,98.5,824106,42.29,39,17,0,A,0,0,1,0.809839898,1,0
71650,19.2192,19.5,98.56,624464,15.62,16,31,0,A,1,0,1,-1.14226988,1,0
71999,1.43925,9.5,15.15,13200,15.85,4,107,1,C,0,0,0,-1.138581807,0,0
61878,6.548,10,65.48,54000,15.87,12,82,1,B,0,0,1,-1.138581807,0,1
71581,7.5,10,75,10800,15.88,4,57,1,C,0,0,0,-1.138581807,0,0
71542,5.538,12,46.15,56940,15.67,13,43,1,B,0,0,0,-1.138581807,0,1
62036,10.70625,12.5,85.65,76657,16,2,20,0,A,0,0,0,-1.138581807,1,0
71645,8.386545,13.67,61.35,189405,15.56,13,83,1,B,0,0,0,-1.138581807,0,1
71630,8.99469,13.9,64.71,127530,16.09,12,51,1,B,0,0,0,-1.138581807,0,1
71634,13.3672,14,95.48,31000,15.84,13,80,1,C,0,0,0,-1.138581807,0,0
553620,12.9206,14,92.29,55000,16.01,6,102,0,B,0,0,0,-1.138581807,0,1
71639,12.808672,14.02,91.36,112000,15.78,14,77,1,B,0,0,0,-1.138581807,0,1
71649,13.061125,14.75,88.55,62000,15.77,4,77,1,B,0,0,0,-1.138581807,0,1
61874,10.1415,15,67.61,67000,15.96,10,102,1,B,0,0,1,-1.138581807,0,1
71572,11.051345,15.17,72.85,33000,16.01,10,93,1,C,0,0,0,-1.138581807,0,0
71569,12.9704,15.5,83.68,52019,15.82,4,47,1,B,0,0,0,-1.138581807,0,1
72441,13.23235,15.5,85.37,80000,15.85,13,100,1,A,0,0,1,-1.138581807,1,0
554757,14.3685,15.5,92.7,76000,15.93,17,94,1,B,0,0,0,-1.138581807,0,1
71631,4.122692,15.82,26.06,30000,15.87,9,86,1,C,0,0,0,-1.138581807,0,0
71570,15.3936,16,96.21,42956,15.75,8,47,1,B,0,0,0,-1.138581807,0,1
71576,13.8576,16,86.61,147610,16.03,8,97,1,B,0,0,0,-1.138581807,0,1
71648,13.8144,16,86.34,62000,15.9,5,38,0,C,0,0,0,-1.138581807,0,0
1515971,5.16945,16.5,31.33,166000,15.72,1,12,0,A,0,0,0,-1.138581807,1,0
71658,4.073804,16.82,24.22,87493,15.87,8,59,1,B,0,0,0,-1.138581807,0,1
61881,15.799896,16.92,93.38,67000,15.62,7,87,1,B,0,0,0,-1.138581807,0,1
553630,13.9564,18.5,75.44,662000,16.04,37,38,0,A,0,0,1,-1.138581807,1,0
553727,18.3975,18.75,98.12,339611,15.55,22,20,0,A,0,0,1,-1.138581807,1,0
553614,18.45972,18.8,98.19,152719,15.78,12,48,1,A,0,0,1,-1.138581807,1,0
80840,12.6141,19,66.39,296173,15.57,11,102,1,A,0,0,1,-1.138581807,1,0
553574,16.505319,19.19,86.01,161984,16.25,12,27,0,A,0,0,1,-1.138581807,1,0
553734,12.934551,19.43,66.57,532000,15.72,28,19,0,A,0,0,1,-1.138581807,1,0
82129,0.482,20,2.41,42011,15.94,5,88,1,C,0,0,1,-1.138581807,0,0
553732,16.25035,20.5,79.27,318978,15.46,23,21,0,A,0,0,1,-1.138581807,1,0
553742,20.447784,20.88,97.93,1057852,15.89,48,17,0,A,0,0,1,-1.138581807,1,0
74987,19.4805,22.5,86.58,50000,16.1,5,107,1,C,0,0,0,-1.138581807,0,0
129172,37.83705,39.5,95.79,99916,43.67,11,37,1,B,1,1,1,0.244136256,0,1
129932,29,29,100,194000,43.55,12,26,0,C,0,0,0,0.248378735,0,0
129070,24.51745,29.5,83.11,22329,43.52,8,90,1,B,0,0,0,0.248378735,0,1
130449,31,31,100,241695,43.52,10,6,0,A,0,0,1,0.248378735,1,0
129632,8.7584,32,27.37,19500,43.24,4,33,0,C,0,0,0,0.248378735,0,0
122998,33,33,100,269000,43.44,9,28,0,B,0,0,0,0.248378735,0,1
129089,31.4853,33,95.41,563795,43.57,13,35,0,A,0,0,1,0.248378735,1,0
129166,35,35,100,93915,43.37,12,80,1,B,0,0,0,0.248378735,0,1
130585,35,35,100,8359,43.35,4,93,0,C,0,0,0,0.248378735,0,0
129054,33.069916,35.08,94.27,80490,43.42,9,46,0,B,0,0,0,0.248378735,0,1
129098,24.39342,35.82,68.1,35485,43.43,8,40,1,B,0,0,0,0.248378735,0,1
129363,36.5,36.5,100,169549,43.31,12,67,1,B,0,0,1,0.248378735,0,1
766722,6.94595,36.5,19.03,51907,43.09,9,1,0,A,0,0,0,0.248378735,1,0
129117,34.919027,36.53,95.59,86942,43,11,43,0,B,0,0,1,0.248378735,0,1
129360,37,37,100,202514,43.39,12,43,1,A,0,0,1,0.248378735,1,0
129167,37.1,37.1,100,154413,43.41,12,32,1,B,0,0,0,0.248378735,0,1
112223,35.3856,38,93.12,133000,43.69,8,40,0,B,0,0,0,0.248378735,0,1
129468,26.170866,38.91,67.26,105152,43.15,8,36,0,B,0,0,0,0.248378735,0,1
129465,38.97,38.97,100,195000,42.77,11,43,0,B,0,0,0,0.248378735,0,1
41194,38.890641,39.09,99.49,313984,43.38,12,47,0,B,0,0,1,0.248378735,0,1
41195,36.5967,39.25,93.24,53034,43.58,10,47,0,B,0,0,1,0.248378735,0,1
129118,37.80888,39.45,95.84,535253,43.34,10,32,1,B,0,0,1,0.248378735,0,1
129460,39.48,39.48,100,102631,43.56,10,44,0,B,0,0,0,0.248378735,0,1
129152,38.73765,39.5,98.07,174934,43.36,12,38,0,B,0,0,1,0.248378735,0,1
129080,39.289168,39.67,99.04,62251,43.21,12,53,1,B,0,0,1,0.248378735,0,1
130522,36.526886,39.82,91.73,68669,43.43,12,45,0,B,0,0,0,0.248378735,0,1
129066,40,40,100,102822,43.48,12,94,1,A,0,0,1,0.248378735,1,0
129086,39.668,40,99.17,140000,43.26,11,38,0,B,0,0,1,0.248378735,0,1
129171,40.61,40.61,100,105643,43.46,10,26,0,A,0,0,1,0.248378735,1,0
129076,40.063938,40.79,98.22,105721,43.43,12,43,0,B,0,0,1,0.248378735,0,1
129168,40.4957,41,98.77,146474,43.44,12,44,0,B,0,0,1,0.248378735,0,1
129036,37.346142,41.18,90.69,90017,43.59,12,32,0,B,0,0,1,0.248378735,0,1
129037,39.138304,41.32,94.72,155214,43.35,12,54,0,B,0,0,0,0.248378735,0,1
129181,39.093,41.5,94.2,45834,43.03,8,22,0,B,0,0,1,0.248378735,0,1
129103,40.606848,41.88,96.96,156272,43.35,12,18,0,A,0,0,0,0.248378735,1,0
129095,42,42,100,135000,43.46,8,21,0,A,0,0,1,0.248378735,1,0
129144,41.6346,42,99.13,97000,43.37,11,47,1,B,0,0,1,0.248378735,0,1
129169,42,42,100,210000,43.21,13,43,0,B,0,0,1,0.248378735,0,1
129109,41.950716,42.17,99.48,104394,43.35,9,42,1,B,0,0,1,0.248378735,0,1
129040,42.5,42.5,100,163764,43.44,13,40,0,B,0,0,1,0.248378735,0,1
663366,41.550177,42.69,97.33,390000,43.37,12,2,0,A,0,0,1,0.248378735,1,0
129068,43.31,43.31,100,179383,43.56,11,43,1,A,0,0,1,0.248378735,1,0
129143,39.879234,43.38,91.93,155639,43.19,12,32,0,B,0,0,0,0.248378735,0,1
129107,42.815283,43.41,98.63,285167,43.17,12,38,0,B,0,0,1,0.248378735,0,1
129045,43.094241,43.49,99.09,184000,43.36,12,41,0,B,0,0,0,0.248378735,0,1
129090,41.715608,43.49,95.92,237746,43.12,13,41,0,B,0,0,0,0.248378735,0,1
129179,42.03251,44.05,95.42,252014,43.53,12,28,0,B,0,0,1,0.248378735,0,1
129046,43.261108,44.09,98.12,180891,43.14,12,32,0,B,0,0,1,0.248378735,0,1
129614,44.058616,44.24,99.59,230000,43.17,13,37,0,B,0,0,1,0.248378735,0,1
129108,44.5,44.5,100,139478,43.31,12,29,1,A,0,0,1,0.248378735,1,0
129105,38.981576,44.92,86.78,131708,43.08,8,30,0,B,0,0,0,0.248378735,0,1
129449,44.116384,44.98,98.08,111329,43.15,12,66,1,B,0,0,0,0.248378735,0,1
130603,44.99,44.99,100,187624,43.55,12,5,0,A,0,0,1,0.248378735,1,0
108460,38.403,45,85.34,119000,43.51,8,23,0,A,0,0,1,0.248378735,1,0
129044,45,45,100,175000,43.14,12,19,0,A,0,0,0,0.248378735,1,0
129111,40.221,45,89.38,153161,43.19,10,22,0,A,0,0,1,0.248378735,1,0
130511,40.3785,45,89.73,72020,43.15,9,39,0,B,0,0,0,0.248378735,0,1
129178,42.38998,45.4,93.37,107338,43.28,8,25,0,A,0,0,1,0.248378735,1,0
129097,41.923464,45.48,92.18,159981,43.53,8,35,0,B,0,0,1,0.248378735,0,1
129069,42.411328,45.86,92.48,213475,43.18,10,20,0,A,0,0,1,0.248378735,1,0
129041,44.430005,45.97,96.65,184696,43.33,12,29,1,A,0,0,1,0.248378735,1,0
129423,46,46,100,320032,43.39,11,17,0,A,0,0,1,0.248378735,1,0
129038,44.363995,46.15,96.13,295000,43.41,12,38,1,B,0,0,1,0.248378735,0,1
129189,40.541877,46.17,87.81,320000,43.25,10,27,1,A,0,0,1,0.248378735,1,0
129047,38.49808,46.4,82.97,94793,43.24,12,23,0,A,0,0,0,0.248378735,1,0
129461,45.30495,46.5,97.43,101317,43.54,8,44,1,B,0,0,0,0.248378735,0,1
112279,46.53,46.53,100,183043,43.95,12,24,0,A,0,0,1,0.248378735,1,0
130356,47,47,100,235311,43.37,11,7,0,A,0,0,1,0.248378735,1,0
129119,39.699702,47.38,83.79,238481,43.39,12,21,0,A,0,0,1,0.248378735,1,0
130609,48.8089,49,99.61,423205,43.19,12,25,0,A,0,0,1,0.248378735,1,0
129110,49.16,50,98.32,383000,43.1,10,40,0,A,0,0,1,0.248378735,1,0
129165,47.364394,50.27,94.22,145127,43.5,12,44,1,A,0,0,0,0.248378735,1,0
129043,49.301868,51.26,96.18,218571,43.46,12,21,0,A,0,0,1,0.248378735,1,0
41196,50.486192,51.68,97.69,206314,43.02,11,37,1,A,0,0,1,0.248378735,1,0
129146,51.179979,52.53,97.43,274532,43.19,8,28,0,A,0,0,1,0.248378735,1,0
129175,53.26,53.26,100,113574,43.18,8,21,0,A,0,0,0,0.248378735,1,0
130705,49.06941,53.54,91.65,303466,43.4,12,27,0,A,0,0,1,0.248378735,1,0
129092,46.090077,54.23,84.99,428970,43.29,12,30,0,A,0,0,1,0.248378735,1,0
55107,55,55,100,32529,43.28,9,7,0,A,0,0,0,0.248378735,1,0
129035,50.2645,55,91.39,21309,43.21,12,19,0,B,0,0,0,0.248378735,0,1
129096,55.48,55.48,100,398286,43.48,11,32,1,A,0,0,1,0.248378735,1,0
121296,55.75,55.75,100,414195,42.97,13,23,1,A,0,0,1,0.248378735,1,0
129141,57.66,57.66,100,166377,43.3,12,37,0,A,0,0,1,0.248378735,1,0
129514,60.946547,61.37,99.31,200414,43.26,13,45,1,A,0,0,1,0.248378735,1,0
1258500,15.1136,16,94.46,60185,15.26,3,27,0,B,1,0,0,-0.753662072,0,1
1258102,12.5,12.5,100,60000,15.21,3,27,0,B,0,0,0,-0.749708676,0,1
1261622,15,15,100,38128,15.85,2,28,0,B,0,0,0,-0.749708676,0,1
1260666,8.723103,15.63,55.81,62700,14.89,3,24,0,B,0,0,0,-0.749708676,0,1
607950,68.241,69,98.9,775037,59.92,35,4,0,A,1,0,1,0.808962754,1,0
247343,33.03,36,91.75,280500,59.93,14,44,0,A,0,0,1,0.809839898,1,0
247400,47.866377,49.69,96.33,492139,60.09,20,39,1,A,0,0,1,0.809839898,1,0
679445,51.006,60,85.01,775541,60.11,12,0,0,A,0,0,1,0.809839898,1,0
42172,89.6744,91.04,98.5,824106,59.74,39,17,0,A,0,0,1,0.809839898,1,0
246799,38.346,42,91.3,42292,34.4,3,28,0,A,1,0,0,0.808962754,1,0
48078,25.355952,26.64,95.18,26135,33.81,4,22,0,B,0,0,0,0.809839898,0,1
