protocol,uterus,weight,EE,ZM,lab,group
A,112.6,60.6,3,0.1,Zeneca,10
A,94.2,59.1,3,0.1,Zeneca,10
A,80.5,52.9,3,0.1,Zeneca,10
A,101.9,56.9,3,0.1,Zeneca,10
A,114.3,54.4,3,0.1,Zeneca,10
A,96.1,45.8,3,0.1,Zeneca,10
A,38.8,65.9,3,1,Zeneca,11
A,36.2,56.4,3,1,Zeneca,11
A,51.7,55.9,3,1,Zeneca,11
A,36.8,52.6,3,1,Zeneca,11
A,29.1,50.4,3,1,Zeneca,11
A,36.1,47.5,3,1,Zeneca,11
B,29.2,60.6,0,0,Zeneca,1
B,24.6,57.6,0,0,Zeneca,1
B,18.1,54,0,0,Zeneca,1
B,21.3,55.2,0,0,Zeneca,1
B,27.5,53.4,0,0,Zeneca,1
B,20.8,50.1,0,0,Zeneca,1
B,25.5,62,0,0,Zeneca,2
B,26.6,57.9,0,0,Zeneca,2
B,31.4,54.8,0,0,Zeneca,2
B,23.3,53.5,0,0,Zeneca,2
B,27.6,50,0,0,Zeneca,2
B,28.8,50.9,0,0,Zeneca,2
B,26.6,61.6,0.01,0,Zeneca,3
B,27.2,58.8,0.01,0,Zeneca,3
B,31.4,55.2,0.01,0,Zeneca,3
B,24,57.2,0.01,0,Zeneca,3
B,25.4,50.8,0.01,0,Zeneca,3
B,23.8,48.4,0.01,0,Zeneca,3
B,25.6,61.6,0.03,0,Zeneca,4
B,27.3,60,0.03,0,Zeneca,4
B,23.6,56.2,0.03,0,Zeneca,4
B,28,53.3,0.03,0,Zeneca,4
B,28.2,51.3,0.03,0,Zeneca,4
B,30.4,46.5,0.03,0,Zeneca,4
B,42.3,61.7,0.1,0,Zeneca,5
B,42.4,59.7,0.1,0,Zeneca,5
B,34.1,56.6,0.1,0,Zeneca,5
B,31.5,52.4,0.1,0,Zeneca,5
B,26.7,52.5,0.1,0,Zeneca,5
B,30.7,52,0.1,0,Zeneca,5
B,58.3,62.1,0.3,0,Zeneca,6
B,66.8,57.8,0.3,0,Zeneca,6
B,62.4,54.9,0.3,0,Zeneca,6
B,57.8,51.9,0.3,0,Zeneca,6
B,57.4,52.2,0.3,0,Zeneca,6
B,62.5,47.7,0.3,0,Zeneca,6
B,102.7,62.5,1,0,Zeneca,7
B,122.2,61.9,1,0,Zeneca,7
B,96.1,53.2,1,0,Zeneca,7
B,107.2,52.2,1,0,Zeneca,7
B,130,52,1,0,Zeneca,7
B,116.8,46.6,1,0,Zeneca,7
B,109.3,66.6,3,0,Zeneca,8
B,144.3,58.9,3,0,Zeneca,8
B,124.2,55.4,3,0,Zeneca,8
B,117.9,51.7,3,0,Zeneca,8
B,97.2,53.8,3,0,Zeneca,8
B,124.5,50.4,3,0,Zeneca,8
B,135.8,60.7,10,0,Zeneca,9
B,144.2,61.3,10,0,Zeneca,9
B,139.8,55.9,10,0,Zeneca,9
B,109.3,51.1,10,0,Zeneca,9
B,107.7,49.3,10,0,Zeneca,9
B,113.5,50,10,0,Zeneca,9
B,60.2,62.3,3,0.1,Zeneca,10
B,59.1,62.8,3,0.1,Zeneca,10
B,58.8,53.9,3,0.1,Zeneca,10
B,49,50.6,3,0.1,Zeneca,10
B,44.5,53.6,3,0.1,Zeneca,10
B,54.2,51.4,3,0.1,Zeneca,10
B,20.5,64.2,3,1,Zeneca,11
B,23,58.9,3,1,Zeneca,11
B,20.9,56.6,3,1,Zeneca,11
B,26.2,53.5,3,1,Zeneca,11
B,19.2,51.7,3,1,Zeneca,11
B,17.9,48.2,3,1,Zeneca,11
C,80.4,321,0,0,Zeneca,1
C,83.1,310,0,0,Zeneca,1
C,79.8,304,0,0,Zeneca,1
C,82,284,0,0,Zeneca,1
C,99.4,279,0,0,Zeneca,1
C,79,255,0,0,Zeneca,1
C,88,341,0,0,Zeneca,2
C,91.5,317,0,0,Zeneca,2
C,61.9,297,0,0,Zeneca,2
C,79.5,283,0,0,Zeneca,2
C,77.9,274,0,0,Zeneca,2
C,76.5,258,0,0,Zeneca,2
C,79,319,0.01,0,Zeneca,3
C,92.1,313,0.01,0,Zeneca,3
C,99.3,303,0.01,0,Zeneca,3
C,89.6,294,0.01,0,Zeneca,3
C,83.5,290,0.01,0,Zeneca,3
C,82.8,276,0.01,0,Zeneca,3
C,91,316,0.03,0,Zeneca,4
C,96.7,317,0.03,0,Zeneca,4
C,95.1,294,0.03,0,Zeneca,4
C,77.1,296,0.03,0,Zeneca,4
C,79.8,274,0.03,0,Zeneca,4
C,82.6,257,0.03,0,Zeneca,4
C,111.1,335,0.1,0,Zeneca,5
C,115,319,0.1,0,Zeneca,5
C,101.1,301,0.1,0,Zeneca,5
C,114.7,287,0.1,0,Zeneca,5
C,99.7,270,0.1,0,Zeneca,5
C,88.9,234,0.1,0,Zeneca,5
C,222,322,0.3,0,Zeneca,6
C,192.9,325,0.3,0,Zeneca,6
C,226.1,305,0.3,0,Zeneca,6
C,218.8,296,0.3,0,Zeneca,6
C,207.7,266,0.3,0,Zeneca,6
C,199.3,246,0.3,0,Zeneca,6
C,284.9,328,1,0,Zeneca,7
C,293.5,306,1,0,Zeneca,7
C,280.3,301,1,0,Zeneca,7
C,277.9,280,1,0,Zeneca,7
C,259.9,265,1,0,Zeneca,7
C,329.6,247,1,0,Zeneca,7
C,251.4,305,3,0,Zeneca,8
C,256.1,299,3,0,Zeneca,8
C,292.8,289,3,0,Zeneca,8
C,285.7,269,3,0,Zeneca,8
C,265.8,268,3,0,Zeneca,8
C,221.4,252,3,0,Zeneca,8
C,292.7,310,10,0,Zeneca,9
C,257.7,294,10,0,Zeneca,9
C,268.2,292,10,0,Zeneca,9
C,283.5,270,10,0,Zeneca,9
C,205.2,264,10,0,Zeneca,9
C,335.1,243,10,0,Zeneca,9
C,236.2,304,3,0.1,Zeneca,10
C,202.8,295,3,0.1,Zeneca,10
C,167.9,281,3,0.1,Zeneca,10
C,230.3,288,3,0.1,Zeneca,10
C,204.5,273,3,0.1,Zeneca,10
C,182.4,250,3,0.1,Zeneca,10
C,155.8,329,3,1,Zeneca,11
C,121.3,312,3,1,Zeneca,11
C,129,299,3,1,Zeneca,11
C,112.5,285,3,1,Zeneca,11
C,115.5,272,3,1,Zeneca,11
C,98.4,261,3,1,Zeneca,11
